,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
809,2015-02-17,2,0,0,0
810,2015-02-19,3,0,0,0
811,2015-02-20,1,0,0,0
812,2015-02-21,1,0,0,0
813,2015-02-22,1,0,0,0
814,2015-02-23,2,24,0,0
815,2015-02-24,2,0,0,0
816,2015-02-25,2,0,0,0
817,2015-02-26,1,8,0,4
818,2015-02-27,3,72,16,0
819,2015-02-28,1,0,0,0
820,2015-03-01,3,100,40,32
821,2015-03-02,2,0,0,0
822,2015-03-03,2,0,0,0
823,2015-03-05,4,0,0,0
824,2015-03-06,2,0,0,0
825,2015-03-08,2,96,25,75
826,2015-03-09,2,0,0,0
827,2015-03-10,2,0,0,0
828,2015-03-11,5,32,0,0
829,2015-03-12,3,0,0,0
830,2015-03-13,4,40,0,0
831,2015-03-14,1,48,0,0
832,2015-03-15,2,0,0,0
833,2015-03-16,2,0,0,0
834,2015-03-17,2,12,0,0
835,2015-03-18,3,12,0,0
836,2015-03-19,2,0,0,0
837,2015-03-20,3,0,0,0
838,2015-03-21,2,0,0,0
839,2015-03-22,4,100,0,0
840,2015-03-23,3,0,0,0
841,2015-03-24,5,0,0,0
842,2015-03-25,3,8,0,0
843,2015-03-26,4,0,0,0
844,2015-03-29,2,80,16,0
845,2015-03-30,10,25,9,0
846,2015-03-31,3,200,60,100
847,2015-04-01,1,0,0,0
848,2015-04-02,6,0,0,0
849,2015-04-03,3,0,0,0
850,2015-04-04,1,0,0,0
851,2015-04-05,2,80,40,40
852,2015-04-06,1,0,0,0
853,2015-04-07,1,0,0,0
854,2015-04-08,3,0,0,0
855,2015-04-09,3,40,16,0
856,2015-04-10,3,0,0,0
857,2015-04-11,2,0,0,0
858,2015-04-12,2,0,0,0
859,2015-04-13,4,0,0,0
860,2015-04-14,5,0,0,0
861,2015-04-15,4,4,0,0
862,2015-04-16,1,0,0,0
863,2015-04-17,2,0,0,0
864,2015-04-19,3,624,60,60
865,2015-04-20,2,0,0,0
866,2015-04-21,2,0,0,0
867,2015-04-22,3,72,16,48
868,2015-04-23,3,68,9,6
869,2015-04-24,2,0,0,0
870,2015-04-25,4,0,0,0
871,2015-04-26,2,76,0,0
872,2015-04-27,6,216,0,0
873,2015-04-28,1,120,0,0
874,2015-04-29,1,0,0,0
875,2015-05-04,1,40,5,10
876,2015-05-05,6,0,0,0
877,2015-05-07,2,0,0,0
878,2015-05-08,4,0,0,0
879,2015-05-10,3,80,0,0
880,2015-05-11,1,0,0,0
881,2015-05-12,3,78,0,0
882,2015-05-13,6,6,0,0
883,2015-05-14,3,0,0,0
884,2015-05-15,3,0,0,0
885,2015-05-16,1,0,0,0
886,2015-05-17,2,0,0,0
887,2015-05-18,5,0,0,0
888,2015-05-19,4,0,0,0
889,2015-05-20,4,24,9,0
890,2015-05-24,2,4,0,0
891,2015-05-25,6,28,0,0
892,2015-05-26,2,0,0,0
893,2015-05-27,4,52,0,0
894,2015-05-29,3,0,0,0
895,2015-05-31,2,116,15,0
896,2015-06-01,6,24,0,0
897,2015-06-02,7,48,0,0
898,2015-06-03,2,0,0,0
899,2015-06-04,4,0,0,0
900,2015-06-05,2,0,0,0
901,2015-06-07,2,100,0,0
902,2015-06-08,5,0,0,0
903,2015-06-09,4,75,15,60
904,2015-06-10,5,12,4,0
905,2015-06-12,3,0,0,0
906,2015-06-13,2,0,0,0
907,2015-06-14,2,100,15,30
908,2015-06-15,1,0,0,0
909,2015-06-16,1,0,0,0
910,2015-06-17,4,0,0,0
911,2015-06-18,7,0,0,0
912,2015-06-19,4,0,0,0
913,2015-06-20,2,48,0,0
914,2015-06-21,2,0,16,16
915,2015-06-22,2,0,0,0
916,2015-06-23,3,0,0,0
917,2015-06-24,2,0,0,0
918,2015-06-25,3,36,9,0
919,2015-06-26,4,0,0,0
920,2015-06-28,3,24,0,6
921,2015-06-29,3,0,0,0
922,2015-06-30,4,0,0,0
923,2015-07-01,4,64,0,0
924,2015-07-02,1,0,0,0
925,2015-07-03,8,6,0,0
926,2015-07-04,3,0,0,0
927,2015-07-05,2,0,0,50
928,2015-07-06,1,0,0,0
929,2015-07-07,1,0,0,0
930,2015-07-08,4,24,0,0
931,2015-07-09,4,0,0,0
932,2015-07-10,4,60,0,0
933,2015-07-11,2,0,0,0
934,2015-07-12,2,0,0,0
935,2015-07-13,2,0,0,0
936,2015-07-14,4,50,0,0
937,2015-07-15,3,3,12,0
938,2015-07-16,4,30,20,12
939,2015-07-17,1,0,0,0
940,2015-07-18,2,0,0,0
941,2015-07-19,1,0,0,0
942,2015-07-20,4,0,0,0
943,2015-07-21,1,0,0,0
944,2015-07-23,4,0,0,0
945,2015-07-24,2,64,8,0
946,2015-07-26,2,0,0,0
947,2015-07-27,2,0,0,0
948,2015-07-28,6,32,0,0
949,2015-07-29,1,0,0,0
950,2015-07-30,1,0,0,0
951,2015-07-31,3,0,0,0
952,2015-08-01,2,0,0,0
953,2015-08-02,3,56,0,0
954,2015-08-03,4,24,0,0
955,2015-08-04,7,12,0,0
956,2015-08-05,2,0,0,0
957,2015-08-06,3,120,16,0
958,2015-08-07,3,0,0,0
959,2015-08-08,1,0,0,0
960,2015-08-09,2,120,0,0
961,2015-08-10,6,6,0,0
962,2015-08-11,2,0,0,0
963,2015-08-12,3,6,0,0
964,2015-08-13,5,32,8,8
965,2015-08-14,2,0,0,0
966,2015-08-15,1,0,3,0
967,2015-08-16,2,0,0,0
968,2015-08-17,2,0,0,0
969,2015-08-18,1,0,0,0
970,2015-08-19,4,0,8,0
971,2015-08-20,2,0,0,12
972,2015-08-21,3,0,0,0
973,2015-08-23,5,192,25,0
974,2015-08-24,1,0,0,0
975,2015-08-25,4,0,0,0
976,2015-08-26,3,36,6,0
977,2015-08-27,4,8,0,0
978,2015-08-28,8,92,0,0
979,2015-08-29,4,0,0,0
980,2015-08-30,4,0,0,0
981,2015-08-31,2,0,0,0
982,2015-09-01,2,24,0,0
983,2015-09-02,1,0,0,0
984,2015-09-03,4,0,0,0
985,2015-09-04,2,131,15,24
986,2015-09-06,2,0,0,0
987,2015-09-07,1,24,0,3
988,2015-09-08,1,0,0,0
989,2015-09-09,4,0,0,0
990,2015-09-10,2,0,0,0
991,2015-09-13,3,205,0,0
992,2015-09-14,1,0,0,0
993,2015-09-15,3,0,0,0
994,2015-09-16,1,0,0,0
995,2015-09-17,4,0,0,0
996,2015-09-18,7,0,0,0
997,2015-09-19,1,0,0,0
998,2015-09-20,2,0,0,0
999,2015-09-21,1,0,0,0
1000,2015-09-22,3,50,0,0
1001,2015-09-23,2,0,8,0
1002,2015-09-24,3,12,0,0
1003,2015-09-25,2,0,0,0
1004,2015-09-27,3,104,50,0
1005,2015-09-28,1,0,0,0
1006,2015-09-29,2,4,8,0
1007,2015-09-30,1,0,0,0
1008,2015-10-01,2,9,12,18
1009,2015-10-02,2,0,0,0
1010,2015-10-03,2,0,0,0
1011,2015-10-04,2,18,0,18
1012,2015-10-05,4,240,0,0
1013,2015-10-06,3,60,0,0
1014,2015-10-07,4,192,6,6
1015,2015-10-08,2,0,0,0
1016,2015-10-09,1,0,0,0
1017,2015-10-10,1,0,0,0
1018,2015-10-11,3,0,0,0
1019,2015-10-12,2,0,0,0
1020,2015-10-13,1,0,0,0
1021,2015-10-14,3,8,0,0
1022,2015-10-16,2,0,0,0
1023,2015-10-17,4,0,0,0
1024,2015-10-18,2,72,8,0
1025,2015-10-19,5,0,0,0
1026,2015-10-20,3,0,0,0
1027,2015-10-21,4,0,0,0
1028,2015-10-22,4,4,0,0
1029,2015-10-23,6,0,0,0
1030,2015-10-25,2,160,64,120
1031,2015-10-26,1,0,0,0
1032,2015-10-27,2,0,0,0
1033,2015-10-30,3,0,0,0
1034,2015-10-31,1,0,0,0
1035,2015-11-01,3,126,18,9
1036,2015-11-02,3,32,0,0
1037,2015-11-03,5,0,0,0
1038,2015-11-04,4,3,0,0
1039,2015-11-05,5,0,0,0
1040,2015-11-06,5,8,0,0
1041,2015-11-08,2,0,0,0
1042,2015-11-09,4,0,0,0
1043,2015-11-10,5,0,0,0
1044,2015-11-12,4,0,0,0
1045,2015-11-13,3,0,0,0
1046,2015-11-14,1,0,0,0
1047,2015-11-15,3,0,0,0
1048,2015-11-16,2,0,0,0
1049,2015-11-18,5,0,0,0
1050,2015-11-19,2,0,0,0
1051,2015-11-20,1,0,0,0
1052,2015-11-22,2,0,0,0
1053,2015-11-23,3,9,12,12
1054,2015-11-24,4,0,0,0
1055,2015-11-25,3,0,0,0
1056,2015-11-26,2,0,0,0
1057,2015-11-27,5,2,0,0
1058,2015-11-28,1,0,0,0
1059,2015-11-29,3,0,0,0
1060,2015-11-30,3,15,0,0
1061,2015-12-02,4,0,0,0
1062,2015-12-03,4,0,0,0
1063,2015-12-04,5,4,0,0
1064,2015-12-05,3,0,0,0
1065,2015-12-06,2,0,0,0
1066,2015-12-07,2,0,9,0
1067,2015-12-08,4,0,0,0
1068,2015-12-09,2,0,0,0
1069,2015-12-10,2,0,0,0
1070,2015-12-11,5,0,0,0
1071,2015-12-13,1,15,0,3
1072,2015-12-14,2,0,0,0
1073,2015-12-15,3,0,0,0
1074,2015-12-16,2,0,0,0
1075,2015-12-17,3,0,0,0
1076,2015-12-18,8,80,0,0
1077,2015-12-19,1,0,0,0
1078,2015-12-20,3,0,0,0
1079,2015-12-21,2,490,40,40
1080,2015-12-22,3,0,0,0
1081,2015-12-23,3,0,0,0
1082,2015-12-24,1,0,0,0
1083,2015-12-25,3,0,0,0
1084,2015-12-27,4,0,0,0
1085,2015-12-28,4,0,0,0
1086,2015-12-30,2,32,0,18
1087,2015-12-31,5,144,24,48
1088,2016-01-01,1,0,0,0
1089,2016-01-03,2,40,8,0
1090,2016-01-04,4,0,0,0
1091,2016-01-05,2,60,0,0
1092,2016-01-06,1,0,0,0
1093,2016-01-07,2,0,0,0
1094,2016-01-08,3,54,0,0
1095,2016-01-10,2,96,0,0
1096,2016-01-11,2,0,12,0
1097,2016-01-12,4,200,40,0
1098,2016-01-13,2,10,0,0
1099,2016-01-14,3,64,0,0
1100,2016-01-15,3,45,15,0
1101,2016-01-16,2,40,0,0
1102,2016-01-17,2,36,12,0
1103,2016-01-18,3,96,0,0
1104,2016-01-19,6,0,0,0
1105,2016-01-20,3,0,0,0
1106,2016-01-22,3,140,0,0
1107,2016-01-24,2,136,0,0
1108,2016-01-25,4,0,30,0
1109,2016-01-27,2,80,24,20
1110,2016-01-28,5,0,0,0
1111,2016-01-29,1,0,0,0
1112,2016-01-31,2,20,0,0
1113,2016-02-01,3,0,0,0
1114,2016-02-03,3,0,0,0
1115,2016-02-04,8,0,0,0
1116,2016-02-05,2,10,0,0
1117,2016-02-06,1,0,0,0
1118,2016-02-07,2,0,0,0
1119,2016-02-08,1,0,0,0
1120,2016-02-09,3,0,0,0
1121,2016-02-10,1,0,0,0
1122,2016-02-12,1,0,0,0
1123,2016-02-15,1,0,0,0
1124,2016-02-16,4,0,0,0
1125,2016-02-17,1,30,0,0
1126,2016-02-18,3,0,0,0
1127,2016-02-19,1,0,0,0
1128,2016-02-22,4,0,0,0
1129,2016-02-24,1,0,0,0
1130,2016-02-25,1,0,0,0
1131,2016-02-26,6,224,24,0
1132,2016-02-27,1,0,0,0
1133,2016-02-28,4,0,0,0
1134,2016-02-29,2,24,0,0
1135,2016-03-02,5,36,0,0
1136,2016-03-03,5,0,0,0
1137,2016-03-04,5,0,0,0
1138,2016-03-05,1,0,0,0
1139,2016-03-06,2,125,0,0
1140,2016-03-07,3,0,0,0
1141,2016-03-09,5,0,0,0
1142,2016-03-10,3,0,0,0
1143,2016-03-11,4,0,0,0
1144,2016-03-13,3,64,0,0
1145,2016-03-14,5,9,0,0
1146,2016-03-15,1,0,0,0
1147,2016-03-16,2,6,0,0
1148,2016-03-17,2,0,0,0
1149,2016-03-18,2,0,0,0
1150,2016-03-19,2,0,0,0
1151,2016-03-20,3,120,0,0
1152,2016-03-21,6,0,0,0
1153,2016-03-22,1,0,0,0
1154,2016-03-23,2,0,0,0
1155,2016-03-24,5,0,0,0
1156,2016-03-25,4,0,0,0
1157,2016-03-27,2,252,54,27
1158,2016-03-28,5,0,0,0
1159,2016-03-29,4,4,0,0
1160,2016-03-31,2,0,0,0
1161,2016-04-01,1,0,0,0
1162,2016-04-03,2,84,0,0
1163,2016-04-04,5,0,0,0
1164,2016-04-05,3,0,0,0
1165,2016-04-06,5,0,0,0
1166,2016-04-07,2,9,0,0
1167,2016-04-08,4,0,0,0
1168,2016-04-09,2,0,0,0
1169,2016-04-10,2,96,0,0
1170,2016-04-11,6,6,2,0
1171,2016-04-12,2,0,0,0
1172,2016-04-13,4,0,0,0
1173,2016-04-14,2,0,0,0
1174,2016-04-15,5,0,8,0
1175,2016-04-16,2,0,0,0
1176,2016-04-17,2,0,0,0
1177,2016-04-20,5,0,0,0
1178,2016-04-21,2,0,0,0
1179,2016-04-22,2,0,0,0
1180,2016-04-24,2,0,0,0
1181,2016-04-25,2,32,10,0
1182,2016-04-26,2,0,0,0
1183,2016-04-27,1,0,0,0
1184,2016-04-28,4,0,0,0
1185,2016-04-29,4,0,0,0
1186,2016-04-30,1,0,0,0
1187,2016-05-01,2,36,0,12
1188,2016-05-04,2,0,0,0
1189,2016-05-05,6,0,0,0
1190,2016-05-06,3,152,20,0
1191,2016-05-08,3,236,0,0
1192,2016-05-09,1,0,0,0
1193,2016-05-10,1,0,0,0
1194,2016-05-11,4,0,0,0
1195,2016-05-12,2,0,0,0
1196,2016-05-13,2,0,0,0
1197,2016-05-15,3,80,0,0
1198,2016-05-16,3,0,0,0
1199,2016-05-17,1,0,0,0
1200,2016-05-18,4,0,0,0
1201,2016-05-19,1,0,0,0
1202,2016-05-20,6,0,0,0
1203,2016-05-22,2,200,20,0
1204,2016-05-23,4,48,0,0
1205,2016-05-25,6,60,0,0
1206,2016-05-26,5,0,0,0
1207,2016-05-27,5,0,0,0
1208,2016-05-28,1,0,0,0
1209,2016-05-29,3,32,12,0
1210,2016-05-30,2,4,0,0
1211,2016-05-31,6,0,0,0
1212,2016-06-01,2,0,0,0
1213,2016-06-02,7,158,15,0
1214,2016-06-03,3,0,0,0
1215,2016-06-04,2,0,0,0
1216,2016-06-05,2,90,40,0
1217,2016-06-06,2,80,0,0
1218,2016-06-07,3,0,0,0
1219,2016-06-08,1,0,0,0
1220,2016-06-09,7,0,0,0
1221,2016-06-10,1,0,0,0
1222,2016-06-12,2,186,6,0
1223,2016-06-13,3,0,0,0
1224,2016-06-14,4,0,0,0
1225,2016-06-15,3,0,0,0
1226,2016-06-16,3,0,0,0
1227,2016-06-17,1,0,0,0
1228,2016-06-20,3,0,0,0
1229,2016-06-21,2,36,8,0
1230,2016-06-22,1,0,0,0
1231,2016-06-23,1,0,0,0
1232,2016-06-25,1,0,0,0
1233,2016-06-26,2,146,12,0
1234,2016-06-28,1,6,0,0
1235,2016-06-29,5,4,0,0
1236,2016-06-30,2,0,0,0
1237,2016-07-01,2,0,0,0
1238,2016-07-03,2,0,0,0
1239,2016-07-05,5,0,0,0
1240,2016-07-07,4,160,32,0
1241,2016-07-08,4,0,0,0
1242,2016-07-09,1,48,0,0
1243,2016-07-10,3,96,40,0
1244,2016-07-11,3,0,0,0
1245,2016-07-12,4,0,0,0
1246,2016-07-13,2,60,0,0
1247,2016-07-14,3,24,0,0
1248,2016-07-15,2,0,0,0
1249,2016-07-16,1,0,0,0
1250,2016-07-17,2,203,0,0
1251,2016-07-18,2,0,0,0
1252,2016-07-19,1,0,0,0
1253,2016-07-20,4,36,0,0
1254,2016-07-21,2,0,0,0
1255,2016-07-22,3,120,6,0
1256,2016-07-26,2,0,0,0
1257,2016-07-27,1,0,0,0
1258,2016-07-28,1,0,0,0
1259,2016-07-29,2,0,0,0
1260,2016-07-31,3,270,40,20
1261,2016-08-01,1,0,0,0
1262,2016-08-02,3,0,0,0
1263,2016-08-03,1,0,0,0
1264,2016-08-04,2,0,0,0
1265,2016-08-05,7,0,0,0
1266,2016-08-07,2,0,0,20
1267,2016-08-08,4,48,0,0
1268,2016-08-09,1,0,0,0
1269,2016-08-10,1,0,0,0
1270,2016-08-12,4,0,0,0
1271,2016-08-14,2,0,0,0
1272,2016-08-15,1,0,0,0
1273,2016-08-16,1,0,0,0
1274,2016-08-17,1,0,0,0
1275,2016-08-18,2,0,0,0
1276,2016-08-19,6,0,0,0
1277,2016-08-21,2,150,25,0
1278,2016-08-22,5,12,0,0
1279,2016-08-23,2,0,0,0
1280,2016-08-24,3,0,0,0
1281,2016-08-25,1,0,0,4
1282,2016-08-26,2,0,0,0
1283,2016-08-27,2,15,0,0
1284,2016-08-28,2,72,0,9
1285,2016-08-29,2,0,0,0
1286,2016-08-31,1,0,0,0
1287,2016-09-01,3,0,0,0
1288,2016-09-05,3,0,0,0
1289,2016-09-06,3,0,0,0
1290,2016-09-07,5,0,0,0
1291,2016-09-09,1,0,0,0
1292,2016-09-10,2,0,0,0
1293,2016-09-11,4,100,16,0
1294,2016-09-12,1,0,0,0
1295,2016-09-14,2,0,0,0
1296,2016-09-16,1,0,0,0
1297,2016-09-17,1,0,0,0
1298,2016-09-18,2,248,32,0
1299,2016-09-19,4,24,0,0
1300,2016-09-20,3,0,0,0
1301,2016-09-21,2,0,0,0
1302,2016-09-22,1,0,0,0
1303,2016-09-23,3,0,0,0
1304,2016-09-25,2,96,0,0
1305,2016-09-26,3,30,6,0
1306,2016-09-27,1,0,0,0
1307,2016-09-28,7,24,0,0
1308,2016-09-29,6,18,0,0
1309,2016-09-30,9,0,0,0
1310,2016-10-01,1,0,0,0
1311,2016-10-03,6,27,0,0
1312,2016-10-04,6,0,0,0
1313,2016-10-05,11,0,0,0
1314,2016-10-06,6,20,0,0
1315,2016-10-07,5,0,0,0
1316,2016-10-08,2,0,0,0
1317,2016-10-09,1,0,0,0
1318,2016-10-10,6,0,0,0
1319,2016-10-11,8,0,0,0
1320,2016-10-12,7,33,0,0
1321,2016-10-13,5,24,0,0
1322,2016-10-14,8,18,0,0
1323,2016-10-15,4,0,0,0
1324,2016-10-16,2,0,0,0
1325,2016-10-17,6,0,0,0
1326,2016-10-18,5,48,0,0
1327,2016-10-19,6,0,0,0
1328,2016-10-20,6,24,0,0
1329,2016-10-21,2,0,0,0
1330,2016-10-22,1,0,0,0
1331,2016-10-24,6,0,0,0
1332,2016-10-25,7,48,0,0
1333,2016-10-26,9,36,0,0
1334,2016-10-27,8,90,0,0
1335,2016-10-28,5,20,16,0
1336,2016-10-29,3,0,0,0
1337,2016-10-30,2,0,0,0
1338,2016-10-31,8,0,0,0
1339,2016-11-01,6,0,0,0
1340,2016-11-02,4,0,0,0
1341,2016-11-03,6,12,0,0
1342,2016-11-04,8,0,0,0
1343,2016-11-05,3,0,0,0
1344,2016-11-06,3,0,0,0
1345,2016-11-07,7,45,0,18
1346,2016-11-08,7,0,0,0
1347,2016-11-09,6,0,0,0
1348,2016-11-10,4,0,0,0
1349,2016-11-11,6,6,0,0
1350,2016-11-12,1,0,0,0
1351,2016-11-13,4,16,6,0
1352,2016-11-14,4,289,128,0
1353,2016-11-15,2,0,0,0
1354,2016-11-16,3,490,270,0
1355,2016-11-17,4,32,0,0
1356,2016-11-18,2,0,0,0
1357,2016-11-19,3,0,0,0
1358,2016-11-20,1,0,0,0
1359,2016-11-21,4,0,0,0
1360,2016-11-22,7,24,0,0
1361,2016-11-23,3,0,0,0
1362,2016-11-24,5,1,0,0
1363,2016-11-25,5,0,0,0
1364,2016-11-26,1,0,0,0
1365,2016-11-28,6,0,0,0
1366,2016-11-29,4,24,3,3
1367,2016-11-30,2,64,0,0
1368,2016-12-01,1,24,0,0
1369,2016-12-02,2,0,0,0
1370,2016-12-03,2,0,0,0
1371,2016-12-05,3,0,0,0
1372,2016-12-06,2,0,0,0
1373,2016-12-07,3,8,0,0
1374,2016-12-08,3,0,0,0
1375,2016-12-09,7,0,0,0
1376,2016-12-11,1,0,0,0
1377,2016-12-12,3,0,0,0
1378,2016-12-13,6,72,0,0
1379,2016-12-14,1,0,0,0
1380,2016-12-15,4,0,0,0
1381,2016-12-16,4,0,0,0
1382,2016-12-17,1,1,0,0
1383,2016-12-18,2,0,0,0
1384,2016-12-19,1,0,0,0
1385,2016-12-20,6,40,0,0
1386,2016-12-21,4,0,0,0
1387,2016-12-22,4,12,0,0
1388,2016-12-23,2,0,0,0
1389,2016-12-24,1,0,0,0
1390,2016-12-25,1,0,0,0
1391,2016-12-26,4,0,0,0
1392,2016-12-27,3,0,0,0
1393,2016-12-28,3,0,0,0
1394,2016-12-29,3,0,0,0
1395,2016-12-30,2,0,0,0
1396,2016-12-31,1,0,0,0
1397,2017-01-01,1,0,2,0
1398,2017-01-02,1,80,0,0
1399,2017-01-03,3,16,0,0
1400,2017-01-04,4,0,0,0
1401,2017-01-05,1,9,0,0
1402,2017-01-06,3,240,20,20
1403,2017-01-07,1,0,0,0
1404,2017-01-08,1,0,0,0
1405,2017-01-09,3,360,75,0
1406,2017-01-10,1,0,0,0
1407,2017-01-11,3,0,0,0
1408,2017-01-12,2,0,0,0
1409,2017-01-13,2,0,0,0
1410,2017-01-14,3,0,0,0
1411,2017-01-15,2,54,0,0
1412,2017-01-16,3,0,0,0
1413,2017-01-17,4,0,0,0
1414,2017-01-18,2,0,0,0
1415,2017-01-19,4,0,0,0
1416,2017-01-20,2,48,0,9
1417,2017-01-21,2,0,0,0
1418,2017-01-23,2,0,0,0
1419,2017-01-24,2,0,0,0
1420,2017-01-25,4,0,0,0
1421,2017-01-26,1,0,0,0
1422,2017-01-28,2,24,0,0
1423,2017-02-01,1,0,0,0
1424,2017-02-02,2,0,0,0
1425,2017-02-03,1,0,0,0
1426,2017-02-04,1,0,0,0
1427,2017-02-05,1,0,0,0
1428,2017-02-06,3,0,0,0
1429,2017-02-07,3,0,0,0
1430,2017-02-08,4,8,0,0
1431,2017-02-09,4,0,0,0
1432,2017-02-10,2,0,0,0
1433,2017-02-13,2,0,0,0
1434,2017-02-14,2,0,0,0
1435,2017-02-15,4,0,0,0
1436,2017-02-16,2,0,0,0
1437,2017-02-17,2,0,0,0
1438,2017-02-18,2,0,0,0
1439,2017-02-20,3,0,0,0
1440,2017-02-21,4,16,0,0
1441,2017-02-22,2,0,0,0
1442,2017-02-23,4,0,0,0
1443,2017-02-24,3,0,0,0
1444,2017-02-27,2,0,0,0
1445,2017-02-28,5,0,0,0
1446,2017-03-01,3,0,0,0
1447,2017-03-02,4,180,50,120
1448,2017-03-03,2,2,0,0
1449,2017-03-04,1,0,0,0
1450,2017-03-05,1,0,0,0
1451,2017-03-06,5,6,0,0
1452,2017-03-07,3,4,0,0
1453,2017-03-08,4,0,0,0
1454,2017-03-09,5,0,0,0
1455,2017-03-10,3,0,0,0
1456,2017-03-12,2,0,0,0
1457,2017-03-13,3,0,0,0
1458,2017-03-14,4,0,0,0
1459,2017-03-15,2,96,0,0
1460,2017-03-16,3,6,0,0
1461,2017-03-17,3,6,0,0
1462,2017-03-20,2,0,0,0
1463,2017-03-21,4,0,0,0
1464,2017-03-22,2,0,0,0
1465,2017-03-23,1,0,0,0
1466,2017-03-24,4,0,0,0
1467,2017-03-27,1,0,0,0
1468,2017-03-28,3,12,0,0
1469,2017-03-29,3,0,0,0
1470,2017-03-30,2,0,0,0
1471,2017-03-31,1,0,0,0
1472,2017-04-01,1,48,0,0
1473,2017-04-03,2,125,0,0
1474,2017-04-04,1,0,0,0
1475,2017-04-05,3,0,0,0
1476,2017-04-07,2,4,0,0
1477,2017-04-10,1,0,0,0
1478,2017-04-11,2,0,0,0
1479,2017-04-12,2,0,0,0
1480,2017-04-13,3,0,0,0
1481,2017-04-14,3,0,0,0
1482,2017-04-15,1,18,4,4
1483,2017-04-17,3,27,0,0
1484,2017-04-18,2,0,0,0
1485,2017-04-19,4,24,0,0
1486,2017-04-20,3,25,6,0
1487,2017-04-21,3,0,0,0
1488,2017-04-22,2,3,0,0
1489,2017-04-24,1,0,0,0
1490,2017-04-25,2,0,0,0
1491,2017-04-26,1,0,0,0
1492,2017-04-27,3,192,20,16
1493,2017-04-28,3,0,0,0
1494,2017-05-03,4,0,0,0
1495,2017-05-04,4,16,0,0
1496,2017-05-05,3,48,0,0
1497,2017-05-06,2,120,0,0
1498,2017-05-08,4,0,0,0
1499,2017-05-09,3,0,0,0
1500,2017-05-10,4,0,0,0
1501,2017-05-11,2,0,0,0
1502,2017-05-12,3,6,0,0
1503,2017-05-14,1,0,0,0
1504,2017-05-15,2,0,0,0
1505,2017-05-16,5,0,0,0
1506,2017-05-17,4,0,0,0
1507,2017-05-18,3,0,0,0
1508,2017-05-19,3,42,3,0
1509,2017-05-20,4,0,0,0
1510,2017-05-21,2,0,0,0
1511,2017-05-22,3,0,0,0
1512,2017-05-23,1,0,0,0
1513,2017-05-24,5,100,0,0
1514,2017-05-26,4,44,0,0
1515,2017-05-29,3,0,0,0
1516,2017-05-30,2,0,0,0
1517,2017-05-31,5,40,10,0
1518,2017-06-01,1,0,8,8
1519,2017-06-02,3,0,0,0
1520,2017-06-03,2,300,60,25
1521,2017-06-05,6,600,120,50
1522,2017-06-06,1,0,0,0
1523,2017-06-07,1,0,0,0
1524,2017-06-08,1,0,0,0
1525,2017-06-09,3,0,0,0
1526,2017-06-12,1,0,0,0
1527,2017-06-13,1,0,0,0
1528,2017-06-14,1,0,0,0
1529,2017-06-15,2,0,0,0
1530,2017-06-16,2,0,0,0
1531,2017-06-17,4,4,0,0
1532,2017-06-18,2,0,0,0
1533,2017-06-19,2,0,0,0
1534,2017-06-20,5,72,30,0
1535,2017-06-21,1,0,0,0
1536,2017-06-26,3,0,0,0
1537,2017-06-27,4,54,6,0
1538,2017-06-28,4,4,0,0
1539,2017-06-29,1,0,0,0
1540,2017-06-30,4,0,0,16
1541,2017-07-01,1,0,0,0
1542,2017-07-03,4,0,0,0
1543,2017-07-04,1,0,0,0
1544,2017-07-05,3,0,0,0
1545,2017-07-06,2,4,0,0
1546,2017-07-07,2,6,0,0
1547,2017-07-10,2,27,0,0
1548,2017-07-11,1,125,0,0
1549,2017-07-12,2,4,0,0
1550,2017-07-13,1,32,0,0
1551,2017-07-14,2,100,12,0
1552,2017-07-15,1,0,0,0
1553,2017-07-17,3,362,30,0
1554,2017-07-18,5,0,0,0
1555,2017-07-19,1,16,0,0
1556,2017-07-20,3,0,0,0
1557,2017-07-21,3,0,0,0
1558,2017-07-22,3,24,0,0
1559,2017-07-24,2,8,0,0
1560,2017-07-25,2,0,0,0
1561,2017-07-26,1,0,0,0
1562,2017-07-27,1,0,0,0
1563,2017-07-28,1,0,0,0
1564,2017-07-29,1,0,0,0
1565,2017-07-31,1,40,30,0
1566,2017-08-01,1,0,0,0
1567,2017-08-02,2,0,0,0
1568,2017-08-03,2,0,0,0
1569,2017-08-04,4,75,0,0
1570,2017-08-05,1,0,0,0
1571,2017-08-07,3,24,0,0
1572,2017-08-08,3,0,0,0
1573,2017-08-09,6,10,0,0
1574,2017-08-10,3,0,0,0
1575,2017-08-11,1,0,0,0
1576,2017-08-14,1,0,0,16
1577,2017-08-15,2,4,0,0
1578,2017-08-16,1,0,0,0
1579,2017-08-17,1,0,0,0
1580,2017-08-19,1,0,0,0
1581,2017-08-21,4,0,0,0
1582,2017-08-22,5,0,0,0
1583,2017-08-23,2,0,0,0
1584,2017-08-24,4,0,0,0
1585,2017-08-25,2,0,0,0
1586,2017-08-28,4,0,0,0
1587,2017-08-29,2,0,0,0
1588,2017-08-30,2,0,0,0
1589,2017-08-31,3,100,0,0
1590,2017-09-01,1,0,0,0
1591,2017-09-05,5,24,0,0
1592,2017-09-06,3,0,0,0
1593,2017-09-07,1,0,0,0
1594,2017-09-08,2,0,0,0
