,PAPER,TIME,trade_index,fiscal_index,monetary_index
2177,vietnamnet.vn,16/04/2014,18,6,0
2178,vietnamnet.vn,16/04/2015,4,0,0
2179,vietnamnet.vn,16/04/2016,3,0,0
2180,vietnamnet.vn,16/04/2017,24,0,0
2181,vietnamnet.vn,16/04/2018,68,8,24
2182,vietnamnet.vn,16/04/2019,24,20,0
2183,vietnamnet.vn,16/04/2020,7,0,2
2184,vietnamnet.vn,16/04/2021,2,4,6
2185,vietnamnet.vn,16/04/2022,8,4,0
2186,vietnamnet.vn,16/04/2023,52,0,27
2187,vietnamnet.vn,16/05/2011,0,0,0
2188,vietnamnet.vn,16/05/2012,0,0,0
2189,vietnamnet.vn,16/05/2013,4,0,0
2190,vietnamnet.vn,16/05/2014,133,32,4
2191,vietnamnet.vn,16/05/2015,0,30,12
2192,vietnamnet.vn,16/05/2016,4,0,0
2193,vietnamnet.vn,16/05/2017,132,36,0
2194,vietnamnet.vn,16/05/2018,81,30,10
2195,vietnamnet.vn,16/05/2019,51,0,0
2196,vietnamnet.vn,16/05/2020,4,0,0
2197,vietnamnet.vn,16/05/2021,12,2,9
2198,vietnamnet.vn,16/05/2022,0,0,0
2199,vietnamnet.vn,16/05/2023,43,54,99
2200,vietnamnet.vn,16/06/2011,0,0,0
2201,vietnamnet.vn,16/06/2012,17,10,45
2202,vietnamnet.vn,16/06/2013,23,8,12
2203,vietnamnet.vn,16/06/2014,3,0,0
2204,vietnamnet.vn,16/06/2015,0,0,0
2205,vietnamnet.vn,16/06/2016,9,16,0
2206,vietnamnet.vn,16/06/2017,3,6,24
2207,vietnamnet.vn,16/06/2018,54,19,150
2208,vietnamnet.vn,16/06/2019,8,0,0
2209,vietnamnet.vn,16/06/2020,78,10,8
2210,vietnamnet.vn,16/06/2021,22,8,88
2211,vietnamnet.vn,16/06/2022,28,25,90
2212,vietnamnet.vn,16/06/2023,24,6,115
2213,vietnamnet.vn,16/07/2011,0,0,0
2214,vietnamnet.vn,16/07/2012,11,0,21
2215,vietnamnet.vn,16/07/2013,76,7,0
2216,vietnamnet.vn,16/07/2014,114,12,0
2217,vietnamnet.vn,16/07/2015,2,0,4
2218,vietnamnet.vn,16/07/2016,16,0,32
2219,vietnamnet.vn,16/07/2017,0,0,16
2220,vietnamnet.vn,16/07/2018,112,0,2
2221,vietnamnet.vn,16/07/2019,1,0,0
2222,vietnamnet.vn,16/07/2020,19,51,12
2223,vietnamnet.vn,16/07/2021,14,0,0
2224,vietnamnet.vn,16/08/2011,0,0,0
2225,vietnamnet.vn,16/08/2012,54,0,120
2226,vietnamnet.vn,16/08/2013,0,0,0
2227,vietnamnet.vn,16/08/2014,6,0,0
2228,vietnamnet.vn,16/08/2015,40,0,0
2229,vietnamnet.vn,16/08/2016,0,0,0
2230,vietnamnet.vn,16/08/2017,24,6,0
2231,vietnamnet.vn,16/08/2018,60,13,1
2232,vietnamnet.vn,16/08/2019,22,10,8
2233,vietnamnet.vn,16/08/2021,27,0,8
2234,vietnamnet.vn,16/08/2022,61,26,48
2235,vietnamnet.vn,16/09/2012,3,0,0
2236,vietnamnet.vn,16/09/2013,4,0,2
2237,vietnamnet.vn,16/09/2014,0,0,0
2238,vietnamnet.vn,16/09/2015,0,0,0
2239,vietnamnet.vn,16/09/2016,23,4,24
2240,vietnamnet.vn,16/09/2017,156,4,0
2241,vietnamnet.vn,16/09/2019,90,8,12
2242,vietnamnet.vn,16/09/2020,64,13,122
2243,vietnamnet.vn,16/09/2021,52,35,174
2244,vietnamnet.vn,16/09/2022,58,20,84
2245,vietnamnet.vn,16/10/2011,0,0,0
2246,vietnamnet.vn,16/10/2012,0,0,0
2247,vietnamnet.vn,16/10/2013,0,0,0
2248,vietnamnet.vn,16/10/2014,1,0,0
2249,vietnamnet.vn,16/10/2015,72,28,1
2250,vietnamnet.vn,16/10/2017,8,0,1
2251,vietnamnet.vn,16/10/2018,36,5,108
2252,vietnamnet.vn,16/10/2019,7,0,16
2253,vietnamnet.vn,16/10/2020,37,0,20
2254,vietnamnet.vn,16/10/2021,6,0,90
2255,vietnamnet.vn,16/11/2011,0,0,0
2256,vietnamnet.vn,16/11/2012,0,0,12
2257,vietnamnet.vn,16/11/2013,13,14,16
2258,vietnamnet.vn,16/11/2014,2,3,0
2259,vietnamnet.vn,16/11/2015,34,0,2
2260,vietnamnet.vn,16/11/2016,102,30,44
2261,vietnamnet.vn,16/11/2017,8,0,0
2262,vietnamnet.vn,16/11/2018,73,12,32
2263,vietnamnet.vn,16/11/2019,5,0,0
2264,vietnamnet.vn,16/11/2020,40,0,0
2265,vietnamnet.vn,16/11/2021,4,16,48
2266,vietnamnet.vn,16/11/2022,4,8,24
2267,vietnamnet.vn,16/12/2010,0,0,0
2268,vietnamnet.vn,16/12/2011,72,1,145
2269,vietnamnet.vn,16/12/2012,38,12,32
2270,vietnamnet.vn,16/12/2014,6,0,0
2271,vietnamnet.vn,16/12/2015,0,0,0
2272,vietnamnet.vn,16/12/2016,36,8,0
2273,vietnamnet.vn,16/12/2017,6,4,24
2274,vietnamnet.vn,16/12/2018,1,0,8
2275,vietnamnet.vn,16/12/2019,0,2,0
2276,vietnamnet.vn,16/12/2020,204,71,98
2277,vietnamnet.vn,16/12/2021,21,0,0
2278,vietnamnet.vn,16/12/2022,16,0,0
2279,vietnamnet.vn,17/01/2011,16,90,135
2280,vietnamnet.vn,17/01/2012,0,0,0
2281,vietnamnet.vn,17/01/2013,4,0,0
2282,vietnamnet.vn,17/01/2014,0,0,0
2283,vietnamnet.vn,17/01/2015,73,0,0
2284,vietnamnet.vn,17/01/2016,0,0,0
2285,vietnamnet.vn,17/01/2017,55,4,10
2286,vietnamnet.vn,17/01/2018,29,9,66
2287,vietnamnet.vn,17/01/2019,29,18,39
2288,vietnamnet.vn,17/01/2020,49,23,44
2289,vietnamnet.vn,17/01/2021,20,4,8
2290,vietnamnet.vn,17/01/2022,11,13,72
2291,vietnamnet.vn,17/01/2023,2,1,0
2292,vietnamnet.vn,17/02/2011,0,0,0
2293,vietnamnet.vn,17/02/2012,0,0,0
2294,vietnamnet.vn,17/02/2014,23,6,8
2295,vietnamnet.vn,17/02/2015,0,0,0
2296,vietnamnet.vn,17/02/2016,60,2,16
2297,vietnamnet.vn,17/02/2017,16,8,24
2298,vietnamnet.vn,17/02/2018,8,4,36
2299,vietnamnet.vn,17/02/2019,4,0,0
2300,vietnamnet.vn,17/02/2020,6,0,0
2301,vietnamnet.vn,17/02/2021,62,8,0
2302,vietnamnet.vn,17/02/2022,52,8,0
2303,vietnamnet.vn,17/03/2011,0,0,0
2304,vietnamnet.vn,17/03/2012,0,0,0
2305,vietnamnet.vn,17/03/2013,0,0,0
2306,vietnamnet.vn,17/03/2014,2,8,8
2307,vietnamnet.vn,17/03/2015,0,0,0
2308,vietnamnet.vn,17/03/2016,38,0,0
2309,vietnamnet.vn,17/03/2017,48,6,12
2310,vietnamnet.vn,17/03/2018,17,0,0
2311,vietnamnet.vn,17/03/2019,0,0,0
2312,vietnamnet.vn,17/03/2020,32,1,27
2313,vietnamnet.vn,17/03/2021,23,12,48
2314,vietnamnet.vn,17/03/2022,2,0,0
2315,vietnamnet.vn,17/04/2012,0,0,0
2316,vietnamnet.vn,17/04/2013,0,0,0
2317,vietnamnet.vn,17/04/2015,5,0,0
2318,vietnamnet.vn,17/04/2016,0,0,0
2319,vietnamnet.vn,17/04/2017,1,0,0
2320,vietnamnet.vn,17/04/2018,2,0,0
2321,vietnamnet.vn,17/04/2019,54,2,8
2322,vietnamnet.vn,17/04/2020,35,16,16
2323,vietnamnet.vn,17/04/2021,312,38,208
2324,vietnamnet.vn,17/04/2022,34,12,30
2325,vietnamnet.vn,17/04/2023,10,0,34
2326,vietnamnet.vn,17/05/2011,0,1,0
2327,vietnamnet.vn,17/05/2012,0,0,0
2328,vietnamnet.vn,17/05/2013,10,6,6
2329,vietnamnet.vn,17/05/2014,0,0,0
2330,vietnamnet.vn,17/05/2015,0,0,0
2331,vietnamnet.vn,17/05/2016,0,0,0
2332,vietnamnet.vn,17/05/2017,19,0,0
2333,vietnamnet.vn,17/05/2018,20,40,214
2334,vietnamnet.vn,17/05/2019,27,6,24
2335,vietnamnet.vn,17/05/2020,5,0,0
2336,vietnamnet.vn,17/05/2021,6,2,0
2337,vietnamnet.vn,17/05/2022,16,0,0
2338,vietnamnet.vn,17/05/2023,172,30,488
2339,vietnamnet.vn,17/06/2011,0,0,0
2340,vietnamnet.vn,17/06/2012,3,4,4
2341,vietnamnet.vn,17/06/2013,26,0,16
2342,vietnamnet.vn,17/06/2014,0,0,0
2343,vietnamnet.vn,17/06/2015,3,0,0
2344,vietnamnet.vn,17/06/2016,3,0,0
2345,vietnamnet.vn,17/06/2017,0,0,0
2346,vietnamnet.vn,17/06/2018,114,16,42
2347,vietnamnet.vn,17/06/2019,52,10,8
2348,vietnamnet.vn,17/06/2020,22,20,10
2349,vietnamnet.vn,17/06/2021,116,52,153
2350,vietnamnet.vn,17/06/2022,27,18,24
2351,vietnamnet.vn,17/06/2023,18,0,62
2352,vietnamnet.vn,17/07/2011,4,0,0
2353,vietnamnet.vn,17/07/2012,72,0,240
2354,vietnamnet.vn,17/07/2013,40,10,0
2355,vietnamnet.vn,17/07/2015,13,0,4
2356,vietnamnet.vn,17/07/2016,10,16,124
2357,vietnamnet.vn,17/07/2017,8,0,0
2358,vietnamnet.vn,17/07/2018,14,0,0
2359,vietnamnet.vn,17/07/2019,25,4,0
2360,vietnamnet.vn,17/07/2020,42,16,32
2361,vietnamnet.vn,17/07/2021,0,0,0
2362,vietnamnet.vn,17/07/2022,2,2,4
2363,vietnamnet.vn,17/08/2011,0,0,0
2364,vietnamnet.vn,17/08/2012,20,0,0
2365,vietnamnet.vn,17/08/2013,2,21,4
2366,vietnamnet.vn,17/08/2014,0,0,0
2367,vietnamnet.vn,17/08/2015,4,0,0
2368,vietnamnet.vn,17/08/2016,4,3,0
2369,vietnamnet.vn,17/08/2017,7,0,0
2370,vietnamnet.vn,17/08/2018,28,7,49
2371,vietnamnet.vn,17/08/2019,0,0,0
2372,vietnamnet.vn,17/08/2020,20,0,0
2373,vietnamnet.vn,17/08/2021,158,49,74
2374,vietnamnet.vn,17/08/2022,49,8,24
2375,vietnamnet.vn,17/09/2011,0,0,0
2376,vietnamnet.vn,17/09/2012,32,34,92
2377,vietnamnet.vn,17/09/2013,12,0,0
2378,vietnamnet.vn,17/09/2014,12,0,0
2379,vietnamnet.vn,17/09/2015,48,8,6
2380,vietnamnet.vn,17/09/2016,19,4,2
2381,vietnamnet.vn,17/09/2017,21,0,0
2382,vietnamnet.vn,17/09/2018,20,0,0
2383,vietnamnet.vn,17/09/2019,16,4,78
2384,vietnamnet.vn,17/09/2020,39,14,120
2385,vietnamnet.vn,17/09/2021,43,8,23
2386,vietnamnet.vn,17/09/2022,38,8,20
2387,vietnamnet.vn,17/10/2012,28,56,18
2388,vietnamnet.vn,17/10/2013,0,2,0
2389,vietnamnet.vn,17/10/2014,0,0,0
2390,vietnamnet.vn,17/10/2015,12,6,0
2391,vietnamnet.vn,17/10/2016,0,0,0
2392,vietnamnet.vn,17/10/2017,0,0,0
2393,vietnamnet.vn,17/10/2018,32,0,0
2394,vietnamnet.vn,17/10/2019,0,0,0
2395,vietnamnet.vn,17/10/2021,18,8,4
2396,vietnamnet.vn,17/10/2022,8,12,0
2397,vietnamnet.vn,17/11/2011,0,0,0
2398,vietnamnet.vn,17/11/2013,1,0,0
2399,vietnamnet.vn,17/11/2014,8,0,0
2400,vietnamnet.vn,17/11/2015,0,0,0
2401,vietnamnet.vn,17/11/2016,47,3,12
2402,vietnamnet.vn,17/11/2017,0,3,18
2403,vietnamnet.vn,17/11/2018,24,3,3
2404,vietnamnet.vn,17/11/2019,7,2,12
2405,vietnamnet.vn,17/11/2020,10,0,0
2406,vietnamnet.vn,17/11/2021,23,2,0
2407,vietnamnet.vn,17/11/2022,28,20,38
2408,vietnamnet.vn,17/12/2010,0,0,0
2409,vietnamnet.vn,17/12/2011,0,0,0
2410,vietnamnet.vn,17/12/2012,18,4,0
2411,vietnamnet.vn,17/12/2013,0,0,0
2412,vietnamnet.vn,17/12/2014,0,0,0
2413,vietnamnet.vn,17/12/2015,27,10,44
2414,vietnamnet.vn,17/12/2016,4,2,12
2415,vietnamnet.vn,17/12/2018,15,4,64
2416,vietnamnet.vn,17/12/2019,10,0,0
2417,vietnamnet.vn,17/12/2020,10,9,12
2418,vietnamnet.vn,17/12/2021,2,6,90
2419,vietnamnet.vn,17/12/2022,110,73,192
2420,vietnamnet.vn,18/01/2011,0,0,0
2421,vietnamnet.vn,18/01/2012,4,0,0
2422,vietnamnet.vn,18/01/2013,4,0,4
2423,vietnamnet.vn,18/01/2014,8,0,0
2424,vietnamnet.vn,18/01/2015,1,0,0
2425,vietnamnet.vn,18/01/2016,0,0,0
2426,vietnamnet.vn,18/01/2017,244,22,96
2427,vietnamnet.vn,18/01/2018,28,16,98
2428,vietnamnet.vn,18/01/2019,46,36,8
2429,vietnamnet.vn,18/01/2020,0,0,0
2430,vietnamnet.vn,18/01/2021,38,22,64
2431,vietnamnet.vn,18/01/2022,20,18,57
2432,vietnamnet.vn,18/01/2023,52,58,68
2433,vietnamnet.vn,18/02/2011,0,0,0
2434,vietnamnet.vn,18/02/2012,0,0,0
2435,vietnamnet.vn,18/02/2013,0,0,0
2436,vietnamnet.vn,18/02/2014,32,4,8
2437,vietnamnet.vn,18/02/2015,88,15,90
2438,vietnamnet.vn,18/02/2016,16,0,0
2439,vietnamnet.vn,18/02/2018,0,0,0
2440,vietnamnet.vn,18/02/2019,16,10,27
2441,vietnamnet.vn,18/02/2020,140,138,127
2442,vietnamnet.vn,18/02/2021,0,0,0
2443,vietnamnet.vn,18/02/2022,66,45,114
2444,vietnamnet.vn,18/03/2011,0,0,0
2445,vietnamnet.vn,18/03/2012,0,0,0
2446,vietnamnet.vn,18/03/2013,1,0,0
2447,vietnamnet.vn,18/03/2014,32,2,6
2448,vietnamnet.vn,18/03/2015,7,0,15
2449,vietnamnet.vn,18/03/2016,3,2,0
2450,vietnamnet.vn,18/03/2017,5,0,37
2451,vietnamnet.vn,18/03/2018,18,0,0
2452,vietnamnet.vn,18/03/2019,8,0,24
2453,vietnamnet.vn,18/03/2020,37,16,36
2454,vietnamnet.vn,18/03/2021,82,36,162
2455,vietnamnet.vn,18/03/2022,80,13,53
2456,vietnamnet.vn,18/03/2023,2,0,0
2457,vietnamnet.vn,18/04/2011,1,0,0
2458,vietnamnet.vn,18/04/2012,0,0,0
2459,vietnamnet.vn,18/04/2013,0,1,0
2460,vietnamnet.vn,18/04/2014,0,0,0
2461,vietnamnet.vn,18/04/2017,1,7,1
2462,vietnamnet.vn,18/04/2018,10,3,42
2463,vietnamnet.vn,18/04/2020,6,20,114
2464,vietnamnet.vn,18/04/2021,25,16,14
2465,vietnamnet.vn,18/04/2023,3,0,0
2466,vietnamnet.vn,18/05/2011,0,0,0
2467,vietnamnet.vn,18/05/2012,0,0,0
2468,vietnamnet.vn,18/05/2013,0,0,0
2469,vietnamnet.vn,18/05/2015,4,0,0
2470,vietnamnet.vn,18/05/2016,37,0,0
2471,vietnamnet.vn,18/05/2017,0,0,0
2472,vietnamnet.vn,18/05/2018,110,30,8
2473,vietnamnet.vn,18/05/2019,11,0,0
2474,vietnamnet.vn,18/05/2020,11,43,9
2475,vietnamnet.vn,18/05/2021,14,0,9
2476,vietnamnet.vn,18/05/2022,103,15,370
2477,vietnamnet.vn,18/05/2023,45,8,48
2478,vietnamnet.vn,18/06/2011,0,0,0
2479,vietnamnet.vn,18/06/2012,2,0,0
2480,vietnamnet.vn,18/06/2013,0,0,0
2481,vietnamnet.vn,18/06/2014,14,0,0
2482,vietnamnet.vn,18/06/2015,0,0,0
2483,vietnamnet.vn,18/06/2016,10,0,27
2484,vietnamnet.vn,18/06/2017,0,0,0
2485,vietnamnet.vn,18/06/2018,24,4,48
2486,vietnamnet.vn,18/06/2019,29,2,0
2487,vietnamnet.vn,18/06/2020,57,4,0
2488,vietnamnet.vn,18/06/2021,0,0,0
2489,vietnamnet.vn,18/06/2022,55,29,130
2490,vietnamnet.vn,18/06/2023,3,0,8
2491,vietnamnet.vn,18/07/2011,0,0,0
2492,vietnamnet.vn,18/07/2012,35,1,18
2493,vietnamnet.vn,18/07/2013,39,0,72
2494,vietnamnet.vn,18/07/2014,2,0,0
2495,vietnamnet.vn,18/07/2015,2,4,0
2496,vietnamnet.vn,18/07/2016,11,30,36
2497,vietnamnet.vn,18/07/2018,58,54,0
2498,vietnamnet.vn,18/07/2019,19,4,2
2499,vietnamnet.vn,18/07/2020,7,0,0
2500,vietnamnet.vn,18/07/2021,0,0,0
2501,vietnamnet.vn,18/07/2022,10,2,16
2502,vietnamnet.vn,18/08/2012,60,6,90
2503,vietnamnet.vn,18/08/2014,0,0,0
2504,vietnamnet.vn,18/08/2015,32,9,0
2505,vietnamnet.vn,18/08/2016,6,6,18
2506,vietnamnet.vn,18/08/2017,15,8,0
2507,vietnamnet.vn,18/08/2018,30,0,27
2508,vietnamnet.vn,18/08/2019,58,16,16
2509,vietnamnet.vn,18/08/2020,12,0,0
2510,vietnamnet.vn,18/08/2021,13,4,16
2511,vietnamnet.vn,18/08/2022,40,2,40
2512,vietnamnet.vn,18/09/2011,3,0,0
2513,vietnamnet.vn,18/09/2012,0,0,0
2514,vietnamnet.vn,18/09/2013,50,4,4
2515,vietnamnet.vn,18/09/2015,10,0,2
2516,vietnamnet.vn,18/09/2016,6,0,4
2517,vietnamnet.vn,18/09/2017,0,3,0
2518,vietnamnet.vn,18/09/2018,34,4,8
2519,vietnamnet.vn,18/09/2019,40,12,135
2520,vietnamnet.vn,18/09/2020,38,4,24
2521,vietnamnet.vn,18/09/2022,2,3,6
2522,vietnamnet.vn,18/10/2011,2,0,4
2523,vietnamnet.vn,18/10/2012,28,3,8
2524,vietnamnet.vn,18/10/2013,10,0,2
2525,vietnamnet.vn,18/10/2014,0,0,0
2526,vietnamnet.vn,18/10/2015,4,2,2
2527,vietnamnet.vn,18/10/2016,46,4,31
2528,vietnamnet.vn,18/10/2017,4,4,2
2529,vietnamnet.vn,18/10/2018,41,3,0
2530,vietnamnet.vn,18/10/2019,2,0,0
2531,vietnamnet.vn,18/10/2021,50,4,82
2532,vietnamnet.vn,18/10/2022,184,70,349
2533,vietnamnet.vn,18/11/2011,0,0,0
2534,vietnamnet.vn,18/11/2012,0,0,0
2535,vietnamnet.vn,18/11/2013,12,7,4
2536,vietnamnet.vn,18/11/2014,4,0,0
2537,vietnamnet.vn,18/11/2015,90,0,0
2538,vietnamnet.vn,18/11/2016,65,19,68
2539,vietnamnet.vn,18/11/2017,26,8,52
2540,vietnamnet.vn,18/11/2018,80,26,0
2541,vietnamnet.vn,18/11/2019,28,2,2
2542,vietnamnet.vn,18/11/2020,15,9,22
2543,vietnamnet.vn,18/11/2021,124,66,80
2544,vietnamnet.vn,18/11/2022,24,20,58
2545,vietnamnet.vn,18/12/2010,0,0,0
2546,vietnamnet.vn,18/12/2011,0,0,0
2547,vietnamnet.vn,18/12/2012,4,0,0
2548,vietnamnet.vn,18/12/2013,24,2,0
2549,vietnamnet.vn,18/12/2014,0,0,0
2550,vietnamnet.vn,18/12/2015,309,274,376
2551,vietnamnet.vn,18/12/2016,24,2,0
2552,vietnamnet.vn,18/12/2017,29,0,0
2553,vietnamnet.vn,18/12/2018,56,8,56
2554,vietnamnet.vn,18/12/2019,59,3,27
2555,vietnamnet.vn,18/12/2020,45,29,30
2556,vietnamnet.vn,18/12/2021,6,16,8
2557,vietnamnet.vn,18/12/2022,34,12,75
2558,vietnamnet.vn,19/01/2012,0,0,0
2559,vietnamnet.vn,19/01/2013,4,0,0
2560,vietnamnet.vn,19/01/2014,4,1,1
2561,vietnamnet.vn,19/01/2015,8,8,24
2562,vietnamnet.vn,19/01/2016,15,0,0
2563,vietnamnet.vn,19/01/2017,33,0,6
2564,vietnamnet.vn,19/01/2018,128,6,2
2565,vietnamnet.vn,19/01/2019,6,6,32
2566,vietnamnet.vn,19/01/2020,0,0,0
2567,vietnamnet.vn,19/01/2021,56,12,82
2568,vietnamnet.vn,19/01/2022,49,36,156
2569,vietnamnet.vn,19/01/2023,12,0,0
2570,vietnamnet.vn,19/02/2011,0,0,0
2571,vietnamnet.vn,19/02/2012,0,0,0
2572,vietnamnet.vn,19/02/2013,0,0,0
2573,vietnamnet.vn,19/02/2017,0,0,0
2574,vietnamnet.vn,19/02/2019,1,0,12
2575,vietnamnet.vn,19/02/2020,39,2,0
2576,vietnamnet.vn,19/02/2021,4,0,3
2577,vietnamnet.vn,19/02/2022,22,13,116
2578,vietnamnet.vn,19/02/2023,0,0,0
2579,vietnamnet.vn,19/03/2011,0,0,0
2580,vietnamnet.vn,19/03/2012,0,0,0
2581,vietnamnet.vn,19/03/2013,12,1,0
2582,vietnamnet.vn,19/03/2014,2,1,0
2583,vietnamnet.vn,19/03/2015,2,0,0
2584,vietnamnet.vn,19/03/2016,4,6,8
2585,vietnamnet.vn,19/03/2017,20,0,0
2586,vietnamnet.vn,19/03/2018,16,3,26
2587,vietnamnet.vn,19/03/2019,37,13,104
2588,vietnamnet.vn,19/03/2020,67,6,32
2589,vietnamnet.vn,19/03/2021,197,72,184
2590,vietnamnet.vn,19/03/2022,51,13,2
2591,vietnamnet.vn,19/03/2023,24,4,30
2592,vietnamnet.vn,19/04/2011,0,0,0
2593,vietnamnet.vn,19/04/2012,0,0,0
2594,vietnamnet.vn,19/04/2013,0,0,0
2595,vietnamnet.vn,19/04/2014,2,0,0
2596,vietnamnet.vn,19/04/2016,0,0,0
2597,vietnamnet.vn,19/04/2017,210,27,32
2598,vietnamnet.vn,19/04/2018,54,23,2
2599,vietnamnet.vn,19/04/2019,35,2,2
2600,vietnamnet.vn,19/04/2020,27,6,4
2601,vietnamnet.vn,19/04/2021,5,3,16
2602,vietnamnet.vn,19/04/2022,8,0,0
2603,vietnamnet.vn,19/04/2023,23,6,76
2604,vietnamnet.vn,19/05/2011,0,0,0
2605,vietnamnet.vn,19/05/2012,0,0,0
2606,vietnamnet.vn,19/05/2013,35,2,0
2607,vietnamnet.vn,19/05/2014,1,0,4
2608,vietnamnet.vn,19/05/2015,10,0,0
2609,vietnamnet.vn,19/05/2016,6,0,0
2610,vietnamnet.vn,19/05/2017,99,2,2
2611,vietnamnet.vn,19/05/2018,4,3,24
2612,vietnamnet.vn,19/05/2019,9,2,0
2613,vietnamnet.vn,19/05/2020,11,0,0
2614,vietnamnet.vn,19/05/2021,3,0,0
2615,vietnamnet.vn,19/05/2022,13,4,0
2616,vietnamnet.vn,19/05/2023,12,2,0
2617,vietnamnet.vn,19/06/2011,0,0,0
2618,vietnamnet.vn,19/06/2012,4,0,8
2619,vietnamnet.vn,19/06/2013,72,0,72
2620,vietnamnet.vn,19/06/2014,90,36,94
2621,vietnamnet.vn,19/06/2015,2,1,0
2622,vietnamnet.vn,19/06/2016,0,0,0
2623,vietnamnet.vn,19/06/2017,84,22,4
2624,vietnamnet.vn,19/06/2018,29,28,117
2625,vietnamnet.vn,19/06/2019,30,14,76
2626,vietnamnet.vn,19/06/2021,42,14,146
2627,vietnamnet.vn,19/06/2022,44,3,194
2628,vietnamnet.vn,19/06/2023,40,64,53
2629,vietnamnet.vn,19/07/2011,0,0,0
2630,vietnamnet.vn,19/07/2012,67,8,20
2631,vietnamnet.vn,19/07/2013,12,0,5
2632,vietnamnet.vn,19/07/2014,0,0,0
2633,vietnamnet.vn,19/07/2015,0,0,0
2634,vietnamnet.vn,19/07/2016,3,0,4
2635,vietnamnet.vn,19/07/2017,40,8,1
2636,vietnamnet.vn,19/07/2018,11,2,30
2637,vietnamnet.vn,19/07/2019,11,5,5
2638,vietnamnet.vn,19/07/2020,30,6,16
2639,vietnamnet.vn,19/07/2021,19,5,66
2640,vietnamnet.vn,19/07/2022,61,0,42
2641,vietnamnet.vn,19/08/2013,0,0,0
2642,vietnamnet.vn,19/08/2014,0,10,0
2643,vietnamnet.vn,19/08/2015,32,0,48
2644,vietnamnet.vn,19/08/2016,8,1,1
2645,vietnamnet.vn,19/08/2017,0,0,0
2646,vietnamnet.vn,19/08/2018,10,8,1
2647,vietnamnet.vn,19/08/2019,8,15,100
2648,vietnamnet.vn,19/08/2020,18,6,19
2649,vietnamnet.vn,19/08/2021,74,4,246
2650,vietnamnet.vn,19/08/2022,5,3,12
2651,vietnamnet.vn,19/09/2011,0,0,0
2652,vietnamnet.vn,19/09/2012,0,0,0
2653,vietnamnet.vn,19/09/2013,45,12,0
2654,vietnamnet.vn,19/09/2014,8,0,0
2655,vietnamnet.vn,19/09/2015,4,0,0
2656,vietnamnet.vn,19/09/2016,17,7,74
2657,vietnamnet.vn,19/09/2017,0,0,0
2658,vietnamnet.vn,19/09/2018,16,5,0
2659,vietnamnet.vn,19/09/2019,68,9,122
2660,vietnamnet.vn,19/09/2020,6,1,2
2661,vietnamnet.vn,19/09/2021,3,0,6
2662,vietnamnet.vn,19/09/2022,12,12,54
2663,vietnamnet.vn,19/10/2011,0,0,0
2664,vietnamnet.vn,19/10/2012,0,0,0
2665,vietnamnet.vn,19/10/2013,6,12,0
2666,vietnamnet.vn,19/10/2014,1,0,0
2667,vietnamnet.vn,19/10/2015,8,0,0
2668,vietnamnet.vn,19/10/2016,11,3,3
2669,vietnamnet.vn,19/10/2017,7,10,62
2670,vietnamnet.vn,19/10/2018,91,36,200
2671,vietnamnet.vn,19/10/2019,147,12,0
2672,vietnamnet.vn,19/10/2020,4,0,0
2673,vietnamnet.vn,19/10/2021,36,40,40
2674,vietnamnet.vn,19/10/2022,44,152,396
2675,vietnamnet.vn,19/11/2012,3,0,0
2676,vietnamnet.vn,19/11/2013,6,12,8
2677,vietnamnet.vn,19/11/2014,34,10,36
2678,vietnamnet.vn,19/11/2015,0,0,0
2679,vietnamnet.vn,19/11/2016,55,36,136
2680,vietnamnet.vn,19/11/2018,24,0,0
2681,vietnamnet.vn,19/11/2019,10,8,54
2682,vietnamnet.vn,19/11/2020,40,2,0
2683,vietnamnet.vn,19/11/2021,28,6,18
2684,vietnamnet.vn,19/11/2022,28,16,55
2685,vietnamnet.vn,19/12/2010,0,0,0
2686,vietnamnet.vn,19/12/2011,0,0,0
2687,vietnamnet.vn,19/12/2012,0,0,0
2688,vietnamnet.vn,19/12/2013,9,0,9
2689,vietnamnet.vn,19/12/2014,18,8,0
2690,vietnamnet.vn,19/12/2015,32,0,300
2691,vietnamnet.vn,19/12/2016,0,0,0
2692,vietnamnet.vn,19/12/2017,57,21,31
2693,vietnamnet.vn,19/12/2019,15,0,0
2694,vietnamnet.vn,19/12/2020,1,0,8
2695,vietnamnet.vn,19/12/2021,8,2,14
2696,vietnamnet.vn,19/12/2022,12,17,41
2697,vietnamnet.vn,20/01/2011,0,0,0
2698,vietnamnet.vn,20/01/2012,0,0,0
2699,vietnamnet.vn,20/01/2013,56,0,2
2700,vietnamnet.vn,20/01/2015,38,0,0
2701,vietnamnet.vn,20/01/2016,1,0,0
2702,vietnamnet.vn,20/01/2017,4,3,3
2703,vietnamnet.vn,20/01/2018,8,0,18
2704,vietnamnet.vn,20/01/2019,12,15,1
2705,vietnamnet.vn,20/01/2020,29,4,50
2706,vietnamnet.vn,20/01/2021,30,0,9
2707,vietnamnet.vn,20/01/2022,23,12,36
2708,vietnamnet.vn,20/01/2023,34,0,32
2709,vietnamnet.vn,20/02/2012,0,0,0
2710,vietnamnet.vn,20/02/2013,0,0,0
2711,vietnamnet.vn,20/02/2014,18,0,0
2712,vietnamnet.vn,20/02/2016,0,0,0
2713,vietnamnet.vn,20/02/2017,18,7,54
